8.5179,6.218,0.05,0.03,98.596,0.05,0.06,0.26,0.06,0,0.04,0,0.2692,0.14,18.475,13.74,0.02,25.572
9.5977,7.098,0.09,0.02,100.67,0.04,0,0.28,0.0285,0,0,0.04,0.27,0.08,20.375,14.774,0.02,26.777
0,0,0.33875,0.1355,0,2.168,2.6423,1.1484,5.687,3.0488,0.1355,0.271,1.4837,1.4898,0,0,5.2846,0
0.26573,0.31281,0.27162,0.13581,0.090539,0.13581,0.31688,8.8148,0,0,0,0,1.8108,1.943,0,0,0.090539,0.31688
0.14749,0.19666,0.098328,0.19666,0,0.14749,0,7.4238,0,0,0,0,2.1632,1.8682,0.098328,0.098328,0,0.53687
0.2924,0.2924,0.19493,0.097466,0,0,0,6.3099,0,0,0,0,1.5448,1.0721,0.097466,0.095517,0.2924,0.38986
0.32852,0.39422,0,0.065703,0.065703,0.32852,0.065703,7.3587,0,0,0,0,2.3653,1.774,0,0.19711,0.13141,0.13141
2.0173,1.2168,0,0,14.982,0,0,0.12808,0,0,0.032021,0,0.1601,0.064041,2.7217,1.3128,0,2.2091
0,0,0.15824,0,0.16068,1.7855,1.0595,1.5498,2.1085,2.0995,0.40294,0.40783,0.73165,0.81566,0,0.16313,3.4837,0.32626
0.10831,0,0.13539,0.2437,0.16247,1.7011,1.1882,1.1611,2.4628,2.1533,0.32494,0.3791,1.029,1.0561,0.027078,0.081235,4.1332,0.054157
0.70081,0.26954,0.21563,0.10782,0.10782,0.16173,0.21563,8.2943,0.053908,0,0,0,3.1267,2.8571,0.21563,0.37736,0.10782,0.37736
0,0,0.15004,0.075019,0.22506,1.8755,1.8004,1.1253,3.9692,2.9835,0.37509,0.67517,1.1253,0.90023,0,0.075019,4.042,0
0.49164,0,0.19666,0,0,0.098328,0,6.293,0.19666,0,0,0,2.6549,1.9666,0.19666,0,0.19666,0.6883
0.18399,0,0.18399,0,0.091996,1.196,0.45998,0.27599,2.0193,2.0175,0,0.091996,0.36799,0.55198,0,0,2.2042,0.18399
6.9485,4.822,48.206,45.516,48.355,30.504,28.514,115.63,47.411,40.572,10.253,10.176,69.301,54.642,27.846,21.228,85.779,40.738
6.7672,4.8784,42.85,36.656,50.3,28.863,22.986,122.03,45.023,37.173,8.9269,9.0863,56.331,44.812,24.041,18.916,95.439,47.778
6.2985,4.4991,44.646,40.038,55.343,31.402,26.004,134.95,46.096,36.252,9.398,8.9273,58.865,47.478,25.712,20.877,100.91,48.702
8.0084,4.809,56.529,46.242,56.135,35.8,29.724,141.18,52.594,43.162,11.786,10.739,76.624,59.883,31.727,22.735,101.59,51.157
8.0872,5.5678,64.754,55.116,59.875,39.297,32.317,149.76,59.291,48.703,13.4,12.3,92.703,71.048,37.357,28.126,107.03,53.895
0.66964,0.22321,0.22321,0,0.14881,0.22321,0.22321,7.8757,0,0,0,0,3.2738,2.9762,0,0.074405,0.074405,0.22321
1.6001,0.85902,14.114,12.953,9.1277,5.3707,4.8506,30.827,6.35,6.0123,1.0611,1.1789,16.011,12.192,3.2676,2.3918,12.547,3.1829
0.26316,0.26316,0,0.19737,0.13158,0.06579,0.19737,6.5789,0,0,0,0,2.1053,1.5132,0.32895,0.19737,0.26316,0.39474
0,0,0,0.079428,0.15886,2.0556,1.5838,2.224,3.247,1.9015,0.39714,0.46624,1.7474,1.2708,0.15886,0,3.3185,0.31771
0.37578,0.25052,0.083507,0.083507,0,0.33403,0.083507,8.6426,0,0,0,0,4.0501,2.9645,0.12526,0.083507,0.083507,0.75157
0,0,0.062035,0.062035,0.12407,1.1166,0.86849,1.6749,1.6749,2.7295,0.37221,0.31017,1.737,0.62035,0,0,5.3325,0.12407
137.98,97.564,140.99,135.67,657.31,361.4,337.55,586.35,399.22,343.9,43.932,44.928,214.08,168.6,153.32,125.86,653,477.03
139.98,105.27,139.57,144.63,658.46,358.99,346.22,592.43,404.89,349.77,46.145,48.713,226.7,184.27,157.78,133.1,651.42,480
0.56998,0.12603,0,0.063331,0.063331,0.12666,0.25333,7.4047,0,0,0,0,2.0811,2.026,0.25333,0.063331,0,0.37239
0.019998,0,0.28997,0.26987,0.089991,2.5393,2.4595,1.9872,5.0891,4.7491,0.77992,0.82992,2.7195,2.3595,0.09999,0.059994,4.959,0.33997
0,0,0,0.23364,0,0.77882,0.70093,0.62305,1.7905,1.0125,0.077882,0.54517,0.46729,0.46729,0,0,3.5047,0.31153
0.29661,0.21186,0.042373,0.16949,0,0.29661,0.16949,8.086,0,0.042373,0,0,2.5847,2.5424,0,0,0.084746,0.80509
8.6257,6.3288,0.09,0,95.853,0.05,0.0495,0.02,0.02,0.02,0,0,0.06,0,20.696,15.507,0.04,27.547
9.7871,6.8584,0.06,0,98.269,0.03,0.01,0.02,0.06,0,0,0.02,0.04,0.02,21.384,16.708,0.02,28.251
5.5578,3.9595,0.4398,0.2886,87.382,0.24,0.2299,1.0476,0.29,0.31,0.01,0.06,0.3296,0.3075,12.107,8.6671,0.71,21.909
7.4287,5.1391,0.08,0,98.36,0.04,0,0.2,0.06,0,0.01,0,0.08,0.1389,15.189,9.7774,0,23.693
9.1498,6.7882,0.065228,0.035123,108.09,0.065228,0.02007,0.22052,0.02007,0.010035,0.005018,0.010035,0.14536,0.070196,19.183,14.463,0.13046,27.186
9.3778,6.7174,0.06,0.04,101.57,0,0,0,0.03,0,0.02,0,0.02,0,21.566,18.546,0,28.661
8.4262,5.5499,0.04,0.04,95.437,0.08,0.04,0.0692,0,0,0.04,0,0,0.02,18.546,13.838,0,27.684
0,0,0.19194,0,0,2.3033,1.7274,0.47985,1.8205,1.5355,0.28791,0,0.95969,1.3436,0,0,4.2227,0
0.044703,0.044703,0.17881,0.17881,0,1.9669,1.1158,1.1623,2.9472,2.3692,0.53643,0.53643,1.4747,1.4305,0.089405,0.044703,3.2074,0
0.69583,0.29821,0,0.099404,0,0.39463,0.19881,6.0577,0,0,0,0,0.39761,0.79523,0.19881,0,0.099404,0.19881
0.50598,0.27599,0.32199,0.13799,0,0.27599,0.32199,8.2797,0,0,0,0,4.6918,2.5759,0.18399,0,0,0.64397
0.063211,0.18963,0,0.063211,0,0.18963,0.12642,8.7775,0,0,0,0,1.8963,1.6435,0.12642,0.12642,0,0.63211
6.775,4.8469,46.464,40.932,54.423,31.502,27.02,133.46,44.295,36.768,8.7254,8.3314,58.117,45.358,27.279,19.121,99.558,48.925
4.3276,3.6387,27.816,25.934,26.037,18.824,16.619,70.516,28.876,24.204,4.5199,4.948,35.891,28.794,15.295,11.6,50.061,22.782
0.047293,0.047293,0.047293,0.094585,0.14188,2.2433,1.9858,2.4346,4.1118,3.0962,0.26011,0.42492,1.6552,1.0636,0,0.094585,4.183,0.14188
0.55088,0.63158,0.14035,0,0,0.63158,0.21053,7.7193,0.14035,0.14035,0,0,4,1.9649,0.42105,0,0,0.5614
0.90187,0.7215,0.07215,0.036075,0,0.32467,0.2886,8.504,0,0,0,0,3.9683,3.0296,0.18038,0.18038,0.10823,0.5772
0.41563,0.41563,0.16625,0,0.083126,0.16625,0.3325,8.0532,0,0,0,0,3.325,2.4106,0.3325,0.16625,0,0.24938
